Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
10/01/2020 23:02;Homme;1794385880310960    ;2018;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;16;Abylsen;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Ingenieur d'affaires;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;35000;OUI;OUI;OUI;OUI;4;4;5;5;4
10/01/2020 17:24;Femme;1776695966718780    ;2018;Initiale;GBA;Sans activite ;;;;;;;;;;;;;;;;;;;;;
10/01/2020 16:44;Homme;1767641628339300    ;2018;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;17;NEXT DECISION;50_249;Etudes et developpement en systemes d'information ;Consultant decisionnel;Activites informatiques et services d'information (TIC services);32000;NON;NON;NON;OUI;4;5;3;4;5
14/01/2020 09:56;Homme;1789078741935010    ;2018;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;13;Bureau Veritas Marine & Offshore;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur revue conception - Life-Saving Appliances;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;41000;NON;OUI;NON;OUI;4;5;4;4;4
13/01/2020 18:27;Homme;1789083376957100    ;2018;Initiale;MAT;Activite;Prive;CDD;France;Nouvelle-Aquitaine;;16;Arianegroup;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur materiaux et procedes ;Industrie automobile, aeronautique, navale, ferroviaire;32000;NON;OUI;NON;OUI;4;;3;3;2
13/01/2020 13:43;Homme;1793841854828630    ;2018;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;1;Becton Dickinson;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur R&D;Industrie pharmaceutique;38500;NON;NON;NON;NON;4;5;3;4;4
10/01/2020 22:22;Homme;1788640939020030    ;2018;Initiale;GBA;Activite;Prive;CDI;France;Pays de la Loire;;18;CYCLE FARMS;_10;Etudes et developpement en systemes d'information ;Ingenieur Nutrition;Industrie agroalimentaire ;30200;NON;OUI;NON;OUI;4;5;2;3;3
23/01/2020 10:41;Homme;1788460042978250    ;2018;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;12;Sites;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etude/genie civil ;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;;NON;NON;NON;OUI;5;5;5;5;3
16/01/2020 02:36;Homme;1889078477991120    ;2018;Apprentissage;MSI;Activite;Prive;CDI;France;Martinique;;16;Foselev ;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Charge de missions ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;38230;OUI;OUI;OUI;OUI;3;4;2;4;5
13/01/2020 16:01;Homme;1889138784326700    ;2018;Initiale;MI;Activite;Prive;CDI;France;ile-de-France;;8;Safran Engineering Services;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur etudes mecaniques;Industrie automobile, aeronautique, navale, ferroviaire;38000;NON;NON;NON;NON;4;5;3;4;3
10/01/2020 22:32;Femme;1776166991066590    ;2018;Professionalisation;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;Saint jean;250_4999;Qualite, securite, sûrete de fonctionnement ;Coordinatrice QSE ;Industrie agroalimentaire ;26000;NON;NON;NON;NON;2;5;2;2;4
10/01/2020 18:12;Homme;1783872056297040    ;2018;Apprentissage;MSI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;15;2c2i;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Calcul ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;35000;OUI;NON;NON;NON;4;4;4;4;5
22/01/2020 10:49;Homme;1789471850513730    ;2018;Professionalisation;MAT;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;6;SOM INDUSTRIE;5000_;Informatique industrielle et technique ;Ingenieur projet;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;34000;OUI;NON;OUI;OUI;4;5;4;4;2
10/01/2020 22:45;Homme;1975984438440340    ;2018;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;8;Sopra Steria;5000_;Etudes et developpement en systemes d'information ;Ingenieur etude et developpement;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;30500;NON;NON;NON;NON;3;5;3;3;5
13/01/2020 17:18;Homme;1766816763164740    ;2018;Professionalisation;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;ALISPHARM;250_4999;Etudes - Conseil et expertise (autre qu'informatique);INGENIEUR QUALITE CONSULTANT - CHEF DE PROJET SERIALISATION;Industrie pharmaceutique;50000;NON;NON;NON;OUI;5;5;5;5;3
13/01/2020 22:33;Homme;1775574138224740    ;2018;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;17;ABYLSEN STRA;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Manager;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;55000;OUI;OUI;OUI;OUI;5;5;5;5;5
13/01/2020 10:10;Femme;1882337743896270    ;2018;Professionalisation;GBA;Activite;Prive;CDI;France;ile-de-France;;15;BIOSPHERE MEDICAL;5000_;Qualite, securite, sûrete de fonctionnement ;Ingenieur qualite fournisseurs;Industrie pharmaceutique;37000;NON;OUI;NON;OUI;5;4;4;5;3
10/01/2020 16:24;Homme;1889078500658790    ;2018;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 17:06;Homme;1789139187302660    ;2018;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;17;Yooz;50_249;Production - Exploitation ;Software Engineer;Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques;38000;NON;NON;NON;NON;5;5;4;4;3
10/01/2020 19:57;Homme;1903737113808890    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;10;URBASOLAR;50_249;Production - Exploitation ;Developpeur Fullstack;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;34001;NON;NON;NON;NON;5;5;5;5;5
10/01/2020 16:29;Femme;1875223270772020    ;2019;Initiale;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;4;SOM Calcul Marseille, Groupe ORTEC;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur Calcul;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);32500;NON;NON;NON;NON;3;3;2;1;4
10/01/2020 16:24;Femme;1776106941550150    ;2019;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 18:24;Homme;1789078789493070    ;2019;Initiale;MAT;Activite;Public;CDD;France;Auvergne-Rhone-Alpes;;6;Louis Vuitton ;5000_;Methodes, controle de production, maintenance;Ingenieur Qualite/Amelioration Continue;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;50000;NON;NON;NON;OUI;3;5;5;4;3
11/01/2020 20:36;Femme;1776695289443830    ;2019;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;1;Edi Xperts;20_49;Etudes et developpement en systemes d'information ;Consultante IT;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;35000;NON;NON;NON;NON;;;;;
10/01/2020 16:20;Femme;1788636361004640    ;2019;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
10/01/2020 17:11;Femme;1776166903795880    ;2019;Initiale;GBA;Activite;Prive;CDI;France;Occitanie;;5;ROYAL CANIN;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Coordinatrice informations produits;Industrie agroalimentaire ;42000;NON;NON;NON;OUI;4;5;4;3;5
14/01/2020 20:23;Homme;1789426047972790    ;2019;Apprentissage;SE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;2;ENGIE INEO TINEA;5000_;Informatique industrielle et technique ;Ingenieur developpement;Autres secteurs ;46000;NON;OUI;OUI;OUI;5;5;5;5;3
10/01/2020 17:02;Homme;1888522868716760    ;2019;Initiale;GBA;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;1;Le Tanneur;250_4999;Methodes, controle de production, maintenance;Technicien Amelioration continue / methodes;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;30000;NON;NON;NON;OUI;5;5;5;4;2
10/01/2020 16:27;Femme;1882333150585230    ;2019;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
11/01/2020 09:29;Homme;1788460091672310    ;2019;Apprentissage;MSI;Volontariat;;;;;;;;;;;;;;;;;;;;;
10/01/2020 16:38;Femme;1783236178137310    ;2019;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;2;Altran;5000_;Developpement durable, RSE (Responsabilite Societale des Entreprises);Junior Consultant/Engineer;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;31000;NON;NON;NON;OUI;4;5;4;4;5
10/01/2020 16:31;Femme;1775413776498840    ;2019;Professionalisation;GBA;Activite;Prive;CDI;France;Grand Est;;4;Gaggenau Industrie;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieure Applications Culinaires;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);35000;NON;NON;NON;NON;5;5;4;4;3
14/01/2020 18:59;Homme;1789582994412320    ;2019;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
11/01/2020 19:34;Femme;1788516646087770    ;2019;Professionalisation;STE;Activite;Prive;CDD;France;Occitanie;;4;Veolia Eau / Eau de Nimes metropole ;5000_;Exploitation / maintenance informatique ;Ingenieure chargee d'etudes et de projets ;Production et distribution d'eau assainissement, gestion des dechets et depollution;31000;;;;OUI;5;5;3;5;3
10/01/2020 17:13;Homme;1789743995690810    ;2019;Apprentissage;MSI;Activite;Prive;CDI;France;ile-de-France;;3;SNCT;10_19;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Developpement Codes & Normes;Recherche-developpement scientifique;42000;OUI;NON;OUI;OUI;4;5;4;4;3
18/01/2020 11:20;Homme;1789312769981880    ;2019;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;3;Addiplast;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Responsable developpement de produits et formulation;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits mineraux non metalliques;38000;OUI;NON;OUI;OUI;4;4;5;5;2
13/01/2020 10:41;Homme;1775951424215310    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;4;Teads;250_4999;Etudes et developpement en systemes d'information ;Software Engineer;Industrie des technologies de l'Information et de la Communication (TIC);38000;NON;NON;NON;OUI;5;4;4;4;4
15/01/2020 18:41;Femme;1783103471503020    ;2019;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;5;Egis Eau;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur cjargee d'etudes;Autres secteurs ;31000;NON;NON;NON;OUI;4;4;3;4;5
10/01/2020 16:35;Femme;1902847412238600    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;3;Smile;50_249;Exploitation / maintenance informatique ;Ingenieure etudes et developpement;Activites informatiques et services d'information (TIC services);32000;NON;NON;NON;NON;5;5;3;3;5
13/01/2020 11:22;Homme;1789471841659060    ;2019;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;3;EGIS;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur charge d'etudes;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;31000;NON;NON;NON;OUI;4;5;4;5;5
01/02/2020 09:52;Femme;1794779467201750    ;2019;Professionalisation;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
20/01/2020 11:46;Homme;1782588592603190    ;2019;Apprentissage;MSI;Activite;Prive;CDI;France;ile-de-France;;4;;20_49;Etudes - Conseil et expertise (autre qu'informatique);Expert apres sinistre;Activites financieres et d'assurance;38000;NON;OUI;NON;OUI;5;5;4;5;5
10/01/2020 16:41;Homme;1767833322084940    ;2019;Initiale;IG;Activite;Prive;CDI;Etranger;;Royaume-Uni;4;ShopStyle;50_249;Etudes et developpement en systemes d'information ;Software Engineer 1;Industrie des technologies de l'Information et de la Communication (TIC);46329;NON;NON;NON;NON;5;5;4;4;4
10/01/2020 16:36;Homme;1789471952423160    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Bourgogne-Franche-Comte;;4;Suez;5000_;Production - Exploitation ;Responsable execution des contrats;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);45337;NON;OUI;NON;OUI;5;5;5;5;5
10/01/2020 16:57;Femme;1789078790593410    ;2019;Professionalisation;MEA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;5;Elsys Design - Sophia Antipolis;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieure en Systemes Embarques;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;36000;NON;NON;NON;NON;5;4;4;4;5
10/01/2020 16:58;Homme;1766828215737030    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;6;;10_19;;;Industrie des technologies de l'Information et de la Communication (TIC);;;;;;;;;;
10/01/2020 16:25;Homme;1889078527576990    ;2019;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;
13/01/2020 11:47;Homme;1794775598358830    ;2019;Initiale;MAT;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
11/01/2020 06:57;Homme;1810641383272840    ;2019;Initiale;STE;Activite;Prive;CDI;France;Collectivites d'Outre-Mer (COM);;3;;50_249;Etudes - Conseil et expertise (autre qu'informatique);Charge d'etudes;Autres activites specialisees, scientifiques et techniques;52200;NON;NON;NON;OUI;3;2;3;4;5
10/01/2020 16:14;Femme;1783106099598170    ;2019;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
13/01/2020 11:39;Homme;1775569781638920    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;3;Capgemini;250_4999;Etudes et developpement en systemes d'information ;Ingenieur Logiciel;Telecommunications;32006;NON;NON;NON;NON;4;5;4;5;5
24/01/2020 15:30;Femme;1883100908836360    ;2019;Initiale;MAT;Activite;Prive;CDI;France;Bourgogne-Franche-Comte;;1;Agap2;250_4999;Qualite, securite, sûrete de fonctionnement ;agent qualite recette ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;31000;NON;NON;NON;OUI;3;5;4;5;1
10/01/2020 17:29;Femme;1867782000479440    ;2019;Professionalisation;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;
25/01/2020 10:29;Homme;1793744501318270    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;5;GROUPE VALECO ;250_4999;Exploitation / maintenance informatique ;INGENIEUR SYSTEMES INFORMATIQUE D'EXPLOITATION;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);38200;NON;NON;NON;OUI;5;5;5;5;5
10/01/2020 16:58;Homme;1789798905274890    ;2019;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;4;altran;5000_;Informatique industrielle et technique ;Consultant Ingenieur ;Industrie automobile, aeronautique, navale, ferroviaire;37008;NON;NON;NON;NON;1;5;3;4;5
23/01/2020 10:06;Homme;1783298107756990    ;2019;Initiale;MAT;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;5;Radiall;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Concepteur procede;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;38000;NON;OUI;NON;OUI;4;5;4;5;5
24/01/2020 19:07;Homme;1782921284995230    ;2019;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;5;Firalp;250_4999;Etudes et developpement en systemes d'information ;Concepteur Developpeur;Construction, BTP;35000;NON;NON;NON;OUI;5;5;4;5;5
10/01/2020 17:16;Homme;1766816750910820    ;2019;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;3;Diagdev;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur en Electronique;Recherche-developpement scientifique;35000;NON;NON;NON;OUI;5;5;4;5;5
10/01/2020 16:45;Homme;1788855334679300    ;2019;Initiale;GBA;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 16:51;Homme;1782332207332620    ;2019;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;0;CA Eau;_10;Maitrise d'ouvrage ;Charge d'etudes hydraulique et genie civil;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;28000;NON;NON;NON;OUI;4;4;4;4;4
10/01/2020 22:20;Femme;1888414432385930    ;2019;Initiale;GBA;These;;;;;;;;;;;;;;;;;;;;;
13/01/2020 13:48;Femme;1776167057227520    ;2019;Initiale;MAT;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;4;;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;30000;NON;NON;NON;OUI;4;5;3;4;4
13/01/2020 14:08;Femme;1775637568774260    ;2019;Initiale;MEA;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;5;;_10;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);;Autres activites specialisees, scientifiques et techniques;27500;NON;NON;NON;OUI;4;4;2;3;3
10/01/2020 18:59;Homme;1788523040756520    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;0;Doctreen;_10;Informatique industrielle et technique ;;Activites informatiques et services d'information (TIC services);;NON;NON;NON;OUI;4;5;3;5;5
10/01/2020 20:39;Homme;1767833324843730    ;2019;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
15/01/2020 09:18;Femme;1767828041541670    ;2019;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;4;ENTECH Ingenieurs Conseils;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etude;Autres secteurs ;24000;NON;NON;NON;OUI;5;5;3;4;5
10/01/2020 20:01;Femme;1794779420163700    ;2019;Initiale;STE;Activite;Public;CDD;France;Auvergne-Rhone-Alpes;;4;INRAE;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur hydraulicen;Recherche-developpement scientifique;26148;NON;NON;NON;NON;5;5;5;5;5
16/01/2020 21:51;Femme;1788414922713540    ;2019;Professionalisation;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;2;A l'Olivier;20_49;Production - Exploitation ;Responsable d'atelier;Industrie agroalimentaire ;;OUI;NON;OUI;OUI;5;5;4;5;5
15/01/2020 16:54;Homme;1789582941937980    ;2019;Apprentissage;EGC;Activite;Prive;CTT;France;Auvergne-Rhone-Alpes;;3;ManPower;5000_;Assistance technique;Ingenieur charge d'etude;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);33000;NON;NON;NON;OUI;4;5;5;5;4
11/01/2020 11:50;Homme;1782725664432940    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;4;Acelys Service Numerique;50_249;Informatique industrielle et technique ;Analyste Developpeur .NET;Activites informatiques et services d'information (TIC services);31000;NON;NON;NON;NON;4;4;2;5;4
10/01/2020 18:58;Femme;1767828133549130    ;2019;Professionalisation;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;5;Bjorg Bonneterre et Compagnie;250_4999;Qualite, securite, sûrete de fonctionnement ;Responsable qualite junior;Industrie agroalimentaire ;32000;NON;NON;NON;OUI;1;5;3;4;4
10/01/2020 17:31;Femme;1875376215642780    ;2019;Professionalisation;STE;Activite;Prive;CDD;France;Occitanie;;4;;_10;Production - Exploitation ;Ingenieur d'etude;Autres secteurs ;;NON;NON;NON;OUI;5;5;3;3;5
13/01/2020 17:23;Homme;1776102353371030    ;2019;Initiale;MAT;Activite;Prive;CDI;France;Pays de la Loire;;4;IRCAMEX;_10;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur Fiabilisation Sites;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;34000;NON;NON;NON;OUI;4;5;3;2;4
11/01/2020 10:19;Femme;1775263816396370    ;2019;Apprentissage;EGC;Etudes;;;;;;;;;;;;;;;;;;;;;
10/01/2020 16:50;Homme;1968325771172770    ;2019;Initiale;STE;Activite;Public;CDD;France;Provence-Alpes-Cote d'Azur;;4;Syndicat Mixte de l'Argens;10_19;Maitrise d'ouvrage ;Charge de projets;Autres secteurs ;;OUI;OUI;OUI;OUI;4;4;3;4;5
13/01/2020 12:35;Homme;1794680914700640    ;2019;Initiale;MAT;Activite;Prive;CDD;France;Grand Est;;3;SOCOMEC;250_4999;Developpement durable, RSE (Responsabilite Societale des Entreprises);Charge de projets RSE;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);35200;NON;OUI;NON;OUI;5;5;5;5;5
10/01/2020 19:18;Homme;1875984430056970    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;5;Idean;50_249;Exploitation / maintenance informatique ;iOS Software Engineer;Activites informatiques et services d'information (TIC services);35350;;NON;NON;OUI;5;5;4;5;3
13/01/2020 14:18;Homme;1776106871435680    ;2019;Apprentissage;EGC;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;3;HYDROSTADIUM;50_249;bureau d'etudes hydraulique;charges d'affaires ;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);35000;NON;NON;NON;OUI;3;5;3;3;5
18/01/2020 12:40;Homme;1799286166831190    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;4;Spie Batignolles VALERIAN;250_4999;Production - Exploitation ;Ingenieur Travaux & Methodes;Construction, BTP;55000;OUI;OUI;OUI;OUI;5;5;3;5;3
10/01/2020 18:13;Homme;1789078905062820    ;2019;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;0;Medtech;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Service Transfert ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;36000;NON;NON;NON;OUI;5;4;4;5;5
10/01/2020 22:35;Femme;1789578472568690    ;2019;Professionalisation;GBA;Activite;Prive;CDD;France;Occitanie;;5;Nestle Waters Supply Sud;250_4999;Production - Exploitation ;Responsable d'Equipe Autonome de Production;Industrie agroalimentaire ;31790;OUI;NON;OUI;OUI;4;4;4;4;5
10/01/2020 17:18;Femme;1793838299424030    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;4;Cabinet Merlin;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Chef de projet et suivi de travaux;Construction, BTP;34000;OUI;OUI;NON;OUI;4;5;3;4;4
10/01/2020 19:44;Homme;1788530340467290    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;4;Lunchr;50_249;Innovation, Propriete industrielle, brevets, transfert de technologie;Ingenieur logiciel;Autres secteurs ;34000;NON;NON;OUI;OUI;5;5;4;5;5
13/01/2020 11:23;Homme;1789582999876920    ;2019;Initiale;MAT;Activite;Public;CDD;France;Auvergne-Rhone-Alpes;;3;Institut Pascal;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur categorie A;Enseignement, recherche;25200;NON;NON;NON;OUI;3;4;0;5;3
11/01/2020 15:23;Homme;1768183506095160    ;2019;Initiale;MEA;Activite;Public;CDD;France;Occitanie;;4;LIRMM;50_249;Informatique industrielle et technique ;Expert electronicien;Recherche-developpement scientifique;29400;;;;;5;5;5;5;5
10/01/2020 19:03;Homme;1767270430761410    ;2019;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;
12/01/2020 12:17;Homme;1794775651335950    ;2019;Apprentissage;SE;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;3;Amplitude Systemes;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Hardware;Autres secteurs ;36000;NON;NON;NON;NON;5;5;3;4;2
10/01/2020 18:02;Homme;1767472961734920    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;4;Teads;250_4999;Etudes et developpement en systemes d'information ;Software engineer;Industrie des technologies de l'Information et de la Communication (TIC);38000;NON;NON;NON;OUI;5;5;5;4;5
10/01/2020 19:32;Femme;1776091815313030    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;12;Astek;250_4999;Informatique industrielle et technique ;Ingenieur etudes et developpement;Activites informatiques et services d'information (TIC services);31000;NON;NON;NON;NON;4;5;3;4;5
13/01/2020 09:44;Homme;1802845972740320    ;2019;Professionalisation;MI;Activite;Prive;CDI;France;Centre-Val de Loire;;5;COAERO;50_249;Production - Exploitation ;referent Emboutissage, presses hydrauliques;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;32500;OUI;NON;NON;OUI;4;5;3;5;2
18/01/2020 12:18;Homme;1894680652132240    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;ile-de-France;;3;Solutec;250_4999;Etudes et developpement en systemes d'information ;Ingenieur d'etudes;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;35002;NON;NON;NON;NON;5;5;5;4;3
11/01/2020 14:07;Homme;1782910863618510    ;2019;Professionalisation;MAT;Activite;Prive;CDD;France;Centre-Val de Loire;;4;Coaero;50_249;Methodes, controle de production, maintenance;Ingenieur Methodes & Procedes Speciaux ;Industrie automobile, aeronautique, navale, ferroviaire;35000;NON;NON;NON;OUI;4;5;3;4;1
10/01/2020 16:45;Homme;1789582890113650    ;2019;Apprentissage;MSI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;2;SOM Industrie;50_249;Methodes, controle de production, maintenance;Ingenieur projet - Superviseur CUI/CUF/ESCC/ECP;Industrie chimique;34200;OUI;OUI;OUI;OUI;4;5;3;5;5
10/01/2020 17:05;Homme;1794635241835900    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;1;LGM;10_19;Assistance technique;Ingenieur consultant;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;32000;NON;NON;NON;NON;1;3;3;2;3
10/01/2020 16:37;Homme;1876019048010090    ;2019;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;5;BARRIERE CONSEIL;_10;Etudes - Conseil et expertise (autre qu'informatique);Consultant en financement de l'innovation;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;39000;OUI;NON;OUI;NON;5;5;3;5;5
10/01/2020 16:42;Homme;1889798503259340    ;2019;Initiale;STE;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;3;GINGER BURGEAP;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieurs d'etudes;Production et distribution d'eau assainissement, gestion des dechets et depollution;27588;NON;OUI;NON;OUI;5;5;3;4;5
10/01/2020 20:24;Homme;1889078511389260    ;2019;Initiale;MI;Activite;Prive;CDI;Etranger;;Espagne;4;Tecniforja;_10;Production - Exploitation ;Ingenieur technique / dessinateur;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;25000;NON;NON;NON;OUI;4;5;3;4;5
