Date;identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
23/03/2018 09:11;1783429017124100;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;;;;;;;;;;;;;;;;;;;
23/03/2018 08:58;1788522876664480;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;1;Endel engie;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur soudeur;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);38000;OUI;OUI;OUI;NON;3;5;2;4;4
23/03/2018 09:09;1788516872365960;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;3;APAVE;5 000 salarié(e)s ou plus;Assistance technique;Représentant EDF DTG sur les projets hydrauliques ;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);42000;OUI;OUI;OUI;OUI;4;4;4;4;4
23/03/2018 09:20;1782714871372130;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;En France;Centre-Val de Loire;;10;NEXTER Systems;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur soudage;Autres secteurs ;40000;NON;NON;OUI;OUI;4;5;4;5;2
23/03/2018 09:49;1888691976908340;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;En France;Île-de-France;;17;ENDEL ENGIE;5 000 salarié(e)s ou plus;Gestion de projet travaux neuf;Ingénieur Projet - IWE;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);42000;OUI;OUI;OUI;OUI;4;4;4;4;3
23/03/2018 09:28;1783422659958510;Homme;2017;Apprentissage;EGC;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
23/03/2018 09:39;1876551312227140;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;19;SAFEGE Suez Consulting;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur de projet;Autres activités spécialisées, scientifiques et techniques;33000;NON;OUI;NON;OUI;4;5;4;4;5
23/03/2018 10:24;1782921167163880;Homme;2016;Apprentissage;SE;These;;;;;;;;;;;;;;;;;;;;;
23/03/2018 10:39;1783679099546370;Homme;2015;Apprentissage;EGC;Activite;Public;CDI;En France;Auvergne-Rhône-Alpes;;6;Education nationale;5 000 salarié(e)s ou plus;Autre service ou département;Prof de maths Lycée Jean Moulin Albertville;Administration d'État, Collectivités territoriales, Hospitalière;30000;NON;NON;NON;OUI;5;5;1;4;5
23/03/2018 11:19;1888751669475030;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;18;Aqualter Exploitation;De 50 à 249 salarié(e)s ;Production - Exploitation ;Responsable Usines;Production et distribution d'eau assainissement, gestion des déchets et dépollution;35750;OUI;OUI;OUI;OUI;4;2;3;5;5
23/03/2018 12:01;1788751978030430;Homme;2016;Apprentissage;MSI;Activite;Prive;CTT;En France;Auvergne-Rhône-Alpes;;18;ROBATEL;De 50 à 249 salarié(e)s ;Production - Exploitation ;Ordonnanceur;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;43500;OUI;OUI;OUI;OUI;4;3;4;4;3
23/03/2018 11:34;1776630773109110;Homme;2015;Apprentissage;MSI;Activite;Public;CDD;En France;Occitanie;;6;EDUCATION NATIONALE;250 à  4 999 salarié(e)s ;Enseignement - Formation ;Enseignant Mecanique Productique;Enseignement, recherche;12000;NON;NON;NON;NON;1;3;2;3;2
23/03/2018 12:05;1803368856162970;Homme;2015;Apprentissage;SE;Activite;Prive;CDI;En France;Occitanie;;30;Bouygues energies et services;5 000 salarié(e)s ou plus;Construction photovoltaique ;Ingénieur Travaux;Construction, BTP;39200;OUI;OUI;OUI;OUI;4;3;3;3;3
23/03/2018 12:08;1768549879167250;Homme;2017;Apprentissage;EGC;Activite;Public;CDI;En France;Provence-Alpes-Côte d'Azur;;6;SNCF réseau;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'étude ouvrages Hydrauliques ;Transports (Services);;NON;NON;OUI;OUI;1;5;2;5;5
23/03/2018 13:31;1783297915005930;Homme;2017;Initiale;IG;These;;;;;;;;;;;;;;;;;;;;;
23/03/2018 14:01;1788462420380880;Homme;2015;Apprentissage;MSI;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
23/03/2018 14:05;1868988670674720;Homme;2015;Apprentissage;EGC;Activite;Prive;CDI;En France;Île-de-France;;1;Veolia Water Support;5 000 salarié(e)s ou plus;Production - Exploitation ;Metteur en route process;Production et distribution d'eau assainissement, gestion des déchets et dépollution;40000;NON;OUI;OUI;OUI;4;4;3;4;3
23/03/2018 16:00;1783100780584060;Homme;2017;Professionalisation;MSI;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
23/03/2018 17:20;1783429142491480;Homme;2017;Apprentissage;SE;Activite;Prive;CDI;En France;Occitanie;;6;Eolane Engineering;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet conception électronique;Recherche-développement scientifique;31000;NON;OUI;NON;OUI;4;5;3;5;3
23/03/2018 18:49;1776551862423230;Homme;2017;Initiale;GBA;En création d'entreprise /reprise d'entreprise;;;En France;Provence-Alpes-Côte d'Azur;;2;Mizenbiere; Moins de 10 salarié(e)s ;Production - Exploitation ;Responsable production brassicole;Industrie agroalimentaire ;;NON;NON;NON;OUI;4;4;1;4;5
23/03/2018 19:19;1788522928699360;Homme;2015;;STE;Activite;Prive;CDI;En France;Île-de-France;;19;Verdi Ingénierie;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargé d'études;Sociétés de conseil, bureaux d'études;32000;NON;OUI;NON;OUI;4;5;3;4;3
23/03/2018 22:59;1794283006033660;Homme;2017;Apprentissage;MSI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;ECCR;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur calculs;Sociétés de conseil, bureaux d'études;33600;OUI;NON;NON;NON;4;4;4;4;5
24/03/2018 08:53;1867637446209260;Femme;2016;Professionalisation;GBA;Activite;Prive;CDI;En France;Hauts-de-France;;19;Verallia;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable Environnement Hygiène Sécurité;Industrie agroalimentaire ;40000;OUI;NON;NON;OUI;5;4;4;5;5
24/03/2018 09:21;1893740809274490;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Occitanie;;17;Serma;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur électronique analogique ;Industrie automobile, aéronautique, navale, ferroviaire;33500;NON;NON;NON;OUI;4;5;4;4;4
24/03/2018 11:34;1788410734715660;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;En France;Occitanie;;5;P3Group;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur Méthodes;Industrie automobile, aéronautique, navale, ferroviaire;33000;NON;OUI;NON;OUI;4;4;3;4;4
26/03/2018 07:50;1794190821207790;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;13;Cabinet MERLIN;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'affaire;Sociétés de conseil, bureaux d'études;27300;NON;NON;NON;OUI;3;4;3;3;5
26/03/2018 10:26;1883039045229260;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
26/03/2018 10:32;1866818185366510;Femme;2017;Professionalisation;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;
26/03/2018 11:08;1788516770494320;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
26/03/2018 11:06;1799331929764900;Homme;2015;Professionalisation;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
26/03/2018 11:16;1776091732469000;Femme;2016;Initiale;GBA;Activite;Prive;CDD;En France;Nouvelle-Aquitaine;;13;Aqualeha;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Auditeur conseil HQSE;Autres secteurs ;27000;NON;NON;NON;NON;3;5;3;4;2
26/03/2018 11:52;1876167130216860;Femme;2017;Initiale;GBA;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
26/03/2018 12:44;1894306484834410;Femme;2016;Professionalisation;GBA;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;19;Lindt & Sprungli ;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d équipe ;Industrie agroalimentaire ;36000;OUI;NON;OUI;OUI;4;5;5;5;5
26/03/2018 13:23;1876615329620930;Femme;2017;Professionalisation;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;4;OPA DISTRIBUTION;De 10 à 19 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable qualité;Commerce;33000;NON;OUI;OUI;OUI;4;5;4;4;5
26/03/2018 13:44;1813820725867770;Homme;2015;Initiale;GBA;Activite;Prive;CDI;A l'étranger;;Suisse;25;Roche Glycart AG;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Senior Associate;Industrie pharmaceutique;72000;NON;OUI;NON;OUI;5;5;5;4;4
26/03/2018 13:48;8,45098E+13;Femme;2016;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
26/03/2018 17:53;1794282953977130;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Île-de-France;;11;RICHARD VINS ET DOMAINES;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur qualité produits et hygiène;Industrie agroalimentaire ;39000;NON;NON;OUI;OUI;5;5;3;5;3
26/03/2018 21:07;1767362704614120;Homme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Pays de la Loire;;3;Eurofins;5 000 salarié(e)s ou plus;Production - Exploitation ;Technicien de laboratoire;Autres activités spécialisées, scientifiques et techniques;18120;NON;NON;NON;NON;2;4;2;2;5
26/03/2018 22:40;1888802842849220;Femme;2017;Professionalisation;GBA;Activite;Prive;CTT;En France;Grand Est;;7;Entremont;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Animatrice Qualité;Industrie agroalimentaire ;26000;NON;NON;NON;NON;2;3;3;3;2
27/03/2018 08:42;1783045885270760;Femme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;2;Lactalis AOC;5 000 salarié(e)s ou plus;Production - Exploitation ;Chef d'équipe ;Industrie agroalimentaire ;35500;OUI;NON;OUI;OUI;4;4;5;5;2
27/03/2018 09:37;1783679030564280;Homme;2017;Apprentissage;SE;Activite;Prive;CDI;En France;Occitanie;;6;Altran;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur méthode;Autres activités spécialisées, scientifiques et techniques;34000;OUI;NON;NON;NON;4;5;3;4;5
27/03/2018 10:20;1783100982408970;Femme;2016;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
27/03/2018 10:17;1783101163885720;Homme;2017;Initiale;GBA;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
27/03/2018 11:23;1793786666621500;Homme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
27/03/2018 12:44;1782327058247290;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;1;GAXIEU Ingénierie;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'affaires ;Sociétés de conseil, bureaux d'études;31220;NON;OUI;NON;;5;5;4;5;4
27/03/2018 14:32;1776091968227540;Femme;2017;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
27/03/2018 14:48;1806734045417840;Homme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
27/03/2018 15:04;1783100980512230;Homme;2016;Initiale;STE;Activite;Prive;CDD;En France;Occitanie;;6;Ecofilae; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Sociétés de conseil, bureaux d'études;26000;NON;OUI;NON;OUI;5;5;3;4;5
27/03/2018 15:01;1782328885671700;Femme;2017;Initiale;STE;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;5;ELLIPSE; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargée d'affaire Hydraulique & VRD;Construction, BTP;30000;OUI;OUI;NON;OUI;3;3;4;3;2
27/03/2018 15:44;1776615745148510;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;1;Setec Hydratec;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur attaché d'études;Sociétés de conseil, bureaux d'études;32000;NON;NON;NON;NON;5;5;2;4;5
27/03/2018 16:04;1788414863732680;Femme;2015;Professionalisation;STE;Activite;Prive;CDI;En France;Bretagne;;30;Eau du Ponant ;De 50 à 249 salarié(e)s ;Maîtrise d'ouvrage ;Chargée d'affaires;Production et distribution d'eau assainissement, gestion des déchets et dépollution;35600;NON;OUI;NON;OUI;4;4;4;5;1
27/03/2018 16:05;1903247824375000;Homme;2015;Initiale;STE;Activite;Prive;CTT;En France;Auvergne-Rhône-Alpes;;0;Artelia;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieure hydraulique urbaine;Production et distribution d'eau assainissement, gestion des déchets et dépollution;34000;NON;NON;NON;OUI;;;;;
27/03/2018 16:06;1788460210630430;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;4;2AE; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Sociétés de conseil, bureaux d'études;26400;NON;NON;NON;OUI;4;5;3;4;3
27/03/2018 17:57;1782921286257270;Homme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;12;Occitane Plats Cuisinés ;De 50 à 249 salarié(e)s ;Achats, approvisionnements, logistique ;Approvisionneur;Industrie agroalimentaire ;28000;NON;NON;NON;OUI;4;5;0;4;3
27/03/2018 19:44;1889049477647590;Femme;2016;Initiale;STE;Activite;Prive;CDI;En France;Guyane;;21;Etiage Guyane; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargée d'études en Assainissement;Production et distribution d'eau assainissement, gestion des déchets et dépollution;28000;OUI;OUI;NON;OUI;4;4;3;3;3
27/03/2018 19:57;1768183410410310;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;10;SOLUTEC;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Consultant informatique;Activités informatiques et services d'information (TIC services);31000;NON;NON;NON;NON;4;4;3;4;5
27/03/2018 23:05;1798714216732660;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Île-de-France;;5;SODIAAL INTERNATIONAL;5 000 salarié(e)s ou plus;Marketing;Marketing Manager;Industrie agroalimentaire ;38000;NON;OUI;NON;OUI;4;5;2;4;5
28/03/2018 09:26;1767911585358410;Femme;2015;Initiale;STE;Activite;Public;CDD;En France;;Suisse;4;Commission internationale pour la protection du Léman; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Autres activités spécialisées, scientifiques et techniques;42818;OUI;NON;NON;OUI;3;4;5;2;4
28/03/2018 08:54;1783101170916350;Femme;2015;Initiale;GBA;Activite;Prive;CDD;En France;Île-de-France;;6;Groupe Casino;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Responsable qualité ;Industrie agroalimentaire ;36000;NON;NON;NON;OUI;4;4;2;4;4
28/03/2018 10:11;1794036690548180;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;6;Bureau Véritas;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur spécialiste;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;36500;NON;NON;NON;NON;4;4;3;4;4
28/03/2018 12:12;1989049429361750;Femme;2016;Initiale;STE;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;18;Orege;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projets R&D Process;Production et distribution d'eau assainissement, gestion des déchets et dépollution;33000;NON;NON;OUI;OUI;4;4;3;3;3
28/03/2018 12:21;1802887604588360;Femme;2016;Initiale;STE;Activite;Prive;CDI;En France;Normandie;;7;Piman consultants;250 à  4 999 salarié(e)s ;Contract management;Contract manager;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);34000;OUI;NON;NON;OUI;4;5;4;5;3
28/03/2018 14:08;1794480769324110;Femme;2017;Professionalisation;STE;Activite;Prive;CDD;En France;Occitanie;;1;Cabinet Arragon - groupe merlin ;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'études hydrauliques ;Sociétés de conseil, bureaux d'études;26000;NON;NON;NON;NON;3;4;4;3;5
28/03/2018 14:45;1788404486821090;Homme;2016;Initiale;STE;Activite;Prive;CDD;En France;Pays de la Loire;;12;SAMOA (Société d'Aménagement de la Métropole Ouest Atlantique);De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargé de mission exploitation des Halles ; Activités immobilières;34000;NON;OUI;NON;OUI;3;5;3;3;5
28/03/2018 15:32;1788751987050830;Homme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Île-de-France;;15;La maison de chocolat;De 50 à 249 salarié(e)s ;Supply Chaîne - Gestion des flux;Planificateur & Approvisionneur;Industrie agroalimentaire ;33800;NON;NON;NON;OUI;4;5;3;4;5
28/03/2018 20:26;1782520253592090;Homme;2015;Apprentissage;MSI;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
29/03/2018 09:42;1888410485434960;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Réunion;;6;ENVIROTECH; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur Environnement;Autres activités spécialisées, scientifiques et techniques;26000;NON;NON;NON;OUI;4;5;4;4;5
29/03/2018 09:34;1775265351539410;Femme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
29/03/2018 10:33;1789246173692020;Femme;2015;Initiale;STE;Activite;Public;CDI;En France;Collectivités d'Outre-Mer (COM);;1;Direction de l'éducation;250 à  4 999 salarié(e)s ;Administration, gestion, finance, comptabilité ;;Autres secteurs ;;;;;;;;;;
29/03/2018 15:33;1775485021922490;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Île-de-France;;20;SUEZ Consulting;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur de projet en hydraulique fluviale;Sociétés de conseil, bureaux d'études;35000;NON;OUI;NON;OUI;5;5;3;4;4
29/03/2018 15:46;1776621922899930;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;36;Cereg;De 10 à 19 salarié(e)s ;Assainissement eau potable;Charge de projets;Autres secteurs ;;NON;OUI;NON;OUI;4;5;3;3;5
29/03/2018 15:48;1783100907516760;Femme;2015;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
30/03/2018 09:13;1782332346367810;Homme;2016;Professionalisation;STE;Activite;Prive;CDI;En France;Occitanie;;30;Fédération de l'Aveyron pour la Pêche et la Protection des milieux aquatiques;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargé de mission PDPG;Agriculture, sylviculture et pêche ;24800;NON;NON;NON;OUI;4;4;3;3;5
30/03/2018 12:24;1767558293536730;Femme;2017;Initiale;STE;Activite;Prive;CDI;A l'étranger;;Royaume-Uni;6;JBA Consulting;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Assistant Analyst;Sociétés de conseil, bureaux d'études;22115;NON;NON;NON;NON;4;4;3;4;4
30/03/2018 12:22;1802845933342610;Homme;2015;Professionalisation;IG;These;;;;;;;;;;;;;;;;;;;;;
30/03/2018 12:24;1746218061142890;Femme;2016;Initiale;STE;Activite;Prive;CDI;En France;Normandie;;13;SAFEGE SUEZ Consulting;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur de projet;Sociétés de conseil, bureaux d'études;35000;OUI;NON;NON;OUI;5;5;3;5;4
31/03/2018 13:32;1782455451807660;Femme;2017;Professionalisation;STE;Activite;Prive;CDI;En France;Occitanie;;7;Saur;5 000 salarié(e)s ou plus;Production - Exploitation ;Technicienne assainissement non collectif;Production et distribution d'eau assainissement, gestion des déchets et dépollution;24400;NON;OUI;NON;NON;3;4;2;4;4
04/04/2018 12:18;1789471795247670;Homme;2015;Apprentissage;EGC;Activite;Prive;CDD;En France;Occitanie;;8;SATT AxLR;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Projet;Recherche-développement scientifique;32000;OUI;NON;OUI;OUI;5;5;5;5;5
05/04/2018 10:46;1782462539988080;Femme;2016;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
05/04/2018 12:19;1817251530420860;Femme;2016;Initiale;STE;Activite;Prive;CDI;En France;Île-de-France;;5;Daylight (Cabinet de conseil);De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Consultante en management de projets;Sociétés de conseil, bureaux d'études;37000;OUI;NON;NON;OUI;5;5;4;3;5
05/04/2018 22:34;1782338146998600;Femme;2016;Initiale;GBA;Activite;Prive;CTT;En France;Normandie;;5;Aptar Pharma;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Technicienne assurance qualité ;Industrie pharmaceutique;28000;NON;NON;NON;NON;4;4;4;3;4
06/04/2018 17:52;1782652421175370;Femme;2016;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
06/04/2018 19:09;1788686206766700;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;19;Tpfi;250 à  4 999 salarié(e)s ;MOE;Ingénieur d'affaires;Construction, BTP;;NON;OUI;OUI;OUI;4;4;3;4;5
06/04/2018 19:53;1867187702191360;Homme;2017;Apprentissage;EGC;Volontariat;;;;;;;;;;;;;;;;;;;;;
07/04/2018 17:29;1789081031642080;Femme;2015;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;28;SAUR;5 000 salarié(e)s ou plus;Service travaux ;Ingénieur études;Production et distribution d'eau assainissement, gestion des déchets et dépollution;36000;NON;OUI;NON;OUI;5;5;4;5;5
07/04/2018 18:42;1775951503420270;Homme;2017;Initiale;STE;Activite;Prive;CDD;En France;Île-de-France;;3;WANGNER ASSAINISSEMENT;De 10 à 19 salarié(e)s ;Assistance technique;Technicien de Mise en route;Production et distribution d'eau assainissement, gestion des déchets et dépollution;24000;NON;OUI;NON;OUI;4;3;4;4;5
07/04/2018 22:58;1775414848107460;Femme;2016;Initiale;GBA;Activite;Public;CDD;En France;Pays de la Loire;;4;Tipiak;De 20 à 49 salarié(e)s ;Marketing;Chef de Produit;Industrie agroalimentaire ;35000;OUI;OUI;NON;OUI;5;5;3;3;2
08/04/2018 11:52;1775874295172510;Femme;2017;Professionalisation;MI;Activite;Public;CDI;En France;Auvergne-Rhône-Alpes;;6;Spie Nucleaire ;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Pilote de contrats robinetterie en centrale nucléaire ;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);42000;OUI;OUI;OUI;OUI;5;5;5;5;4
08/04/2018 18:56;1875637079854650;Femme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Naturex;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d'atelier ;Industrie agroalimentaire ;32000;OUI;NON;OUI;OUI;3;4;4;5;5
08/04/2018 19:22;1803013717175410;Homme;2016;Apprentissage;SE;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Prixtel;De 20 à 49 salarié(e)s ;Réseaux, intranet, internet, télécommunications ;Ingénieur SI;Télécommunications;43400;NON;NON;NON;OUI;4;4;4;4;5
08/04/2018 19:58;1983105752526800;Homme;2016;Apprentissage;SE;Activite;Prive;CDI;En France;Île-de-France;;5;ACCENTURE;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant en technologie;Autres secteurs ;43500;NON;NON;NON;NON;1;5;5;5;5
08/04/2018 20:53;1794043016942650;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;19;Navya;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Activités informatiques et services d'information (TIC services);40000;OUI;NON;NON;OUI;1;5;2;5;5
08/04/2018 21:37;1783483691601170;Homme;2015;Initiale;MEA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;25;Mermec France;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Ingénieur Intégrateur Système;Industrie automobile, aéronautique, navale, ferroviaire;35000;NON;NON;NON;NON;4;4;3;4;4
08/04/2018 21:48;1802845934180710;Homme;2017;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;0;Altran;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Junior Consultant Engineer;Recherche-développement scientifique;34500;NON;NON;NON;NON;3;;;;
08/04/2018 22:17;1988881451948860;Homme;2016;Apprentissage;SE;Activite;Prive;CDI;En France;Occitanie;;6;Hardtech;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur en électronique;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;;NON;NON;NON;OUI;4;4;3;4;2
09/04/2018 09:49;1783101163885070;Homme;2016;Professionalisation;IG;Activite;Prive;CDI;En France;Île-de-France;;19;Deloitte;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant en Cybersécurité;Sociétés de conseil, bureaux d'études;40000;OUI;OUI;OUI;OUI;5;5;4;4;4
09/04/2018 08:52;1768453733098370;Homme;2017;Initiale;MEA;Activite;Prive;CDI;En France;Occitanie;;6;APF Entreprises 34;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Développement;Autres activités spécialisées, scientifiques et techniques;32000;OUI;OUI;OUI;OUI;4;2;4;4;5
09/04/2018 09:06;1829834073632500;Homme;2017;Apprentissage;EGC;Activite;Prive;CDD;En France;Occitanie;;0;Cabinet Arragon;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'études;Sociétés de conseil, bureaux d'études;28600;NON;NON;NON;NON;4;4;3;3;5
09/04/2018 10:10;1794038680873930;Femme;2017;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;6;AG2R La Mondiale;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Développeuse Conceptrice;Activités financières et d'assurance;40000;NON;NON;NON;NON;5;5;4;5;5
